locality,property_type,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,locality_population_density,lat,lon,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km,post_month,post_day_of_month,post_weekday,post_is_weekend,post_age_days,locality_listing_count,location_cluster_20,location_cluster_50,location_cluster_100,price_per_m2,property_type_area_m2,property_type_road_width_m,property_type_width_m,property_type_length_m,property_type_num_floors,property_type_distance_to_center_km,property_type_locality_population_density
phường tân hưng,1,5.0,6.0,12.0,4.0,12.5,12300000000.0,50.0,1,1,1,1,17.995,10.7510376,106.7154972,3.27607594375502,0.272559058679589,80.0,1.5188764160250725,48.0,0.334854315782336,16.0,0.6445274422737115,51.0,2.0325508513473585,15.0,0.0865628211901925,38.0,2.9261349288663707,3.0,6,20,5,1,0,53,cluster_11,cluster_32,cluster_97,246000000.0,50.0,12.0,4.0,12.5,5.0,3.27607594375502,17.995
phường an đông,1,4.0,5.0,15.0,8.4,15.0,60000000000.0,150.0,1,1,1,1,61.537,10.7589601,106.6672472,4.1815297564873335,0.0884968467722012,214.0,0.3077432393146166,81.0,0.5482279654113431,53.0,0.4727335667318857,53.0,0.5915155579923946,11.0,0.0834637220870152,89.0,3.6036041088512096,2.0,6,20,5,1,0,53,cluster_2,cluster_10,cluster_3,400000000.0,150.0,15.0,8.4,15.0,4.0,4.1815297564873335,61.537
phường an đông,1,3.0,8.0,15.0,4.0,27.0,32000000000.0,98.0,1,1,1,1,61.537,10.7591242,106.6735029,3.583987733317428,0.231543200810479,194.0,0.0491726257027381,83.0,0.1830411698800885,52.0,0.0065006865475156,76.0,0.143443402917986,13.0,0.0956267879940288,95.0,2.970033044019976,3.0,6,20,5,1,0,53,cluster_2,cluster_10,cluster_3,326530612.24489796,98.0,15.0,4.0,27.0,3.0,3.583987733317428,61.537
phường tân hưng,1,2.0,3.0,6.0,4.0,15.6,6200000000.0,62.0,1,1,1,1,17.995,10.7429519,106.7033063,3.764312728013464,0.2360260451499563,97.0,0.4736105969004009,67.0,0.3171627427461208,16.0,0.1859919409307253,56.0,1.4402946693934526,5.0,0.1990206872568495,36.0,3.153107751463492,3.0,6,20,5,1,0,53,cluster_11,cluster_3,cluster_88,100000000.0,62.0,6.0,4.0,15.6,2.0,3.764312728013464,17.995
phường tân phú,1,7.0,4.0,20.0,12.0,25.0,110000000000.0,300.0,0,0,0,0,36.951,10.777712,106.6450014,6.114220925182476,0.3927014022973683,178.0,0.1982862783145411,68.0,0.2375064083295424,38.0,1.124688898480047,29.0,2.702585041185596,4.0,0.0810374661572434,42.0,2.789766515743807,0.0,6,20,5,1,0,21,cluster_13,cluster_26,cluster_26,366666666.6666667,300.0,20.0,12.0,25.0,7.0,6.114220925182476,36.951
phường cầu ông lãnh,1,6.0,6.0,40.0,4.0,21.0,29000000000.0,146.0,1,1,1,1,49.209,10.7586762,106.6871256,2.5165574682638794,0.2382065710618411,175.0,0.2720899200508758,85.0,0.3475292585322981,43.0,0.4376213933605064,91.0,0.8076369151653383,20.0,0.1129257955810679,70.0,1.7964196622512754,3.0,6,20,5,1,0,70,cluster_11,cluster_20,cluster_31,198630136.98630136,146.0,40.0,4.0,21.0,6.0,2.5165574682638794,49.209
phường bến thành,1,6.0,10.0,6.0,5.0,18.0,30000000000.0,80.0,1,1,1,1,38.809,10.7702241,106.691696,1.248449344047071,0.1051759923447866,165.0,0.151492014403889,89.0,0.3117565518402268,44.0,0.0783701863499757,110.0,0.8163303092610121,18.0,0.119443195705756,98.0,0.6814098080897131,5.0,6,20,5,1,0,95,cluster_11,cluster_20,cluster_35,375000000.0,80.0,6.0,5.0,18.0,6.0,1.248449344047071,38.809
phường sài gòn,1,3.0,4.0,8.0,4.0,18.0,25000000000.0,72.0,1,1,1,1,15.468,10.7888436,106.7001182,1.3238832179460347,0.2410990075926651,120.0,0.2968048381562998,67.0,0.5548882666681627,25.0,0.4219745118335259,99.0,1.620563274045034,14.0,0.0318748950943087,64.0,1.1904593774091476,7.0,6,20,5,1,0,53,cluster_19,cluster_22,cluster_28,347222222.2222222,72.0,8.0,4.0,18.0,3.0,1.3238832179460347,15.468
phường sài gòn,1,5.0,5.0,20.0,4.0,14.0,26900000000.0,50.0,1,1,1,1,15.468,10.7708813,106.7018455,0.6737303187079459,0.1292318803280226,130.0,0.2862610369970317,86.0,0.1704457383897078,36.0,0.2039122954861134,93.0,0.2255206417777495,17.0,0.012705863651602,104.0,0.4334470155455123,6.0,6,20,5,1,0,53,cluster_11,cluster_43,cluster_35,538000000.0,50.0,20.0,4.0,14.0,5.0,0.6737303187079459,15.468
phường phú nhuận,1,3.0,3.0,12.0,16.0,5.0,25000000000.0,70.0,1,1,1,1,46.863,10.7879083,106.6707801,3.511970331593868,0.1351398370399843,197.0,0.5626513698332979,84.0,0.5229137071018595,37.0,0.2234401141582553,56.0,1.6917175687033692,9.0,0.3966209488936034,33.0,3.5079378117490454,4.0,6,20,5,1,0,89,cluster_19,cluster_45,cluster_25,357142857.14285713,70.0,12.0,16.0,5.0,3.0,3.511970331593868,46.863
phường phú nhuận,1,3.0,5.0,20.0,10.0,18.0,30000000000.0,150.0,1,1,1,1,46.863,10.796752,106.6735188,3.71339456643292,0.3426726328063157,156.0,0.2494039645872681,78.0,0.4049444663141687,24.0,0.1119996474404335,51.0,1.994982495951152,7.0,0.0170564583824814,43.0,3.9046889254884194,4.0,6,20,5,1,0,89,cluster_19,cluster_16,cluster_58,200000000.0,150.0,20.0,10.0,18.0,3.0,3.71339456643292,46.863
phường hòa hưng,1,6.0,26.0,12.0,10.0,15.0,40000000000.0,150.0,0,0,0,0,37.225,10.7761968,106.6652989,3.8944351444348873,0.09033164680189,220.0,0.1311023896507005,86.0,0.5132785627783026,45.0,0.1795069716007134,60.0,0.7773015143365518,10.0,0.1571032449174196,35.0,3.610697911008119,3.0,6,20,5,1,0,95,cluster_2,cluster_29,cluster_40,266666666.66666666,150.0,12.0,10.0,15.0,6.0,3.8944351444348873,37.225
phường bảy hiền,1,4.0,5.0,20.0,6.0,19.0,23000000000.0,105.0,1,1,1,1,46.242,10.7970579,106.649163,6.081716458158213,0.186724499023712,133.0,0.743256293725028,55.0,0.3034307020363462,22.0,1.3090249071159163,23.0,0.5931613819697655,4.0,0.1933199631147692,42.0,2.789766515743807,0.0,6,20,5,1,0,73,cluster_13,cluster_1,cluster_34,219047619.04761904,105.0,20.0,6.0,19.0,4.0,6.081716458158213,46.242
phường tân bình,1,1.0,2.0,30.0,3.8,16.0,16800000000.0,55.0,1,1,1,1,42.157,10.7983563,106.6463241,6.4232480821112174,0.2630116487217966,131.0,0.546995096737269,49.0,0.0447465857250088,21.0,1.195024347818329,21.0,0.7797317274616953,4.0,0.1908999184323034,43.0,2.789766515743807,0.0,6,20,5,1,0,142,cluster_13,cluster_1,cluster_34,305454545.45454544,55.0,30.0,3.8,16.0,1.0,6.4232480821112174,42.157
phường sài gòn,1,5.0,20.0,12.0,5.0,18.0,135000000000.0,220.0,0,0,0,0,15.468,10.8119203,106.6861257,4.197175831803325,0.3071398387790532,100.0,0.9025433835146324,45.0,0.3042465404346525,13.0,0.945192911247097,45.0,1.6409167307363564,7.0,0.4409800031563,36.0,3.660998682119959,5.0,6,20,5,1,0,53,cluster_1,cluster_27,cluster_6,613636363.6363636,220.0,12.0,5.0,18.0,5.0,4.197175831803325,15.468
phường sài gòn,1,1.0,1.0,30.0,5.0,18.0,260000000000.0,400.0,0,0,0,0,15.468,10.7888436,106.7001182,1.3238832179460347,0.2410990075926651,120.0,0.2968048381562998,67.0,0.5548882666681627,25.0,0.4219745118335259,99.0,1.620563274045034,14.0,0.0318748950943087,64.0,1.1904593774091476,7.0,6,20,5,1,0,53,cluster_19,cluster_22,cluster_28,650000000.0,400.0,30.0,5.0,18.0,1.0,1.3238832179460347,15.468
phường hạnh thông,1,1.0,10.0,100.0,5.0,18.0,260000000000.0,2000.0,0,0,0,0,38.239,10.8183828,106.6866804,4.844897245825004,0.1446252794333038,75.0,0.6418370847924162,35.0,0.5696396859678009,10.0,0.8944871952221576,31.0,1.061857611424201,7.0,0.1514562078101606,41.0,4.004567351819027,3.0,6,20,5,1,0,54,cluster_1,cluster_27,cluster_6,130000000.0,2000.0,100.0,5.0,18.0,1.0,4.844897245825004,38.239
phường thạnh mỹ tây,1,1.0,1.0,40.0,5.0,18.0,54000000000.0,152.0,0,0,0,0,34.822,10.7989985,106.7123444,2.7461906492172004,0.2075550555115764,91.0,1.70970816112182,41.0,0.9312159650516396,13.0,0.5653492177103633,54.0,2.28906535554699,4.0,0.1273770496206738,49.0,0.4749117064656268,8.0,6,20,5,1,0,112,cluster_12,cluster_38,cluster_16,355263157.8947368,152.0,40.0,5.0,18.0,1.0,2.7461906492172004,34.822
phường phú nhuận,1,1.0,1.0,30.0,5.0,18.0,250000000000.0,842.0,0,0,0,0,46.863,10.8020839,106.6830617,3.400864292637145,0.0,141.0,0.4300405987838157,59.0,0.4375679500857714,18.0,0.7066947795427807,58.0,2.253109907103783,5.0,0.0801124302292437,32.0,3.561089449747346,5.0,6,20,5,1,0,89,cluster_19,cluster_27,cluster_58,296912114.01425177,842.0,30.0,5.0,18.0,1.0,3.400864292637145,46.863
phường bình lợi trung,1,3.0,20.0,100.0,5.0,18.0,260000000000.0,1980.0,0,0,0,0,29.851,10.8237948,106.7052677,5.209132994130493,0.2428301294640865,58.0,2.2037410833157725,26.0,0.3527740115372501,9.0,0.2561032823953361,28.0,1.830248911304688,3.0,0.1608269801904638,25.0,3.266288083702073,5.0,6,20,5,1,0,186,cluster_1,cluster_35,cluster_95,131313131.31313132,1980.0,100.0,5.0,18.0,3.0,5.209132994130493,29.851
phường an đông,1,4.0,4.0,30.0,8.0,21.0,85000000000.0,162.0,0,0,0,0,61.537,10.7555751,106.6822766,3.116556657004973,0.1238752097220985,173.0,0.4524778699232116,85.0,0.3928489110043905,47.0,0.5555409800636407,88.0,0.9693008470649528,19.0,0.0518819860615848,69.0,2.409436715073705,3.0,6,19,4,0,1,53,cluster_11,cluster_42,cluster_31,524691358.02469134,162.0,30.0,8.0,21.0,4.0,3.116556657004973,61.537
phường cầu ông lãnh,1,3.0,3.0,30.0,4.2,21.0,41000000000.0,83.0,0,0,0,0,49.209,10.7586762,106.6871256,2.5165574682638794,0.2382065710618411,175.0,0.2720899200508758,85.0,0.3475292585322981,43.0,0.4376213933605064,91.0,0.8076369151653383,20.0,0.1129257955810679,70.0,1.7964196622512754,3.0,6,19,4,0,1,70,cluster_11,cluster_20,cluster_31,493975903.61445785,83.0,30.0,4.2,21.0,3.0,2.5165574682638794,49.209
phường vườn lài,1,7.0,7.0,30.0,6.0,19.0,45000000000.0,96.0,0,0,0,0,81.309,10.768525,106.6724938,3.2419722128438297,0.3010820874778004,222.0,0.2811142836074399,87.0,0.2622385558569263,54.0,0.3931772678968423,92.0,0.3926340325942063,11.0,0.1032738006671135,74.0,2.789766515743807,3.0,6,19,4,0,1,52,cluster_2,cluster_10,cluster_98,468750000.0,96.0,30.0,6.0,19.0,7.0,3.2419722128438297,81.309
phường phú nhuận,1,3.0,3.0,30.0,20.0,25.0,200000000000.0,512.0,0,0,0,0,46.863,10.796752,106.6735188,3.71339456643292,0.3426726328063157,156.0,0.2494039645872681,78.0,0.4049444663141687,24.0,0.1119996474404335,51.0,1.994982495951152,7.0,0.0170564583824814,43.0,3.9046889254884194,4.0,6,19,4,0,1,89,cluster_19,cluster_16,cluster_58,390625000.0,512.0,30.0,20.0,25.0,3.0,3.71339456643292,46.863
phường an đông,1,7.0,7.0,30.0,10.0,20.0,130000000000.0,200.0,0,0,0,0,61.537,10.7549219,106.6800086,3.3363275963647565,0.2318035836389362,171.0,0.1966541649939773,83.0,0.3907399153819134,48.0,0.5360742973986161,82.0,0.8006850539823113,16.0,0.0,75.0,2.6390762487025388,3.0,6,19,4,0,1,53,cluster_11,cluster_42,cluster_31,650000000.0,200.0,30.0,10.0,20.0,7.0,3.3363275963647565,61.537
phường tân định,1,4.0,5.0,15.0,3.5,20.0,18900000000.0,70.0,1,1,1,1,39.45,10.7918897,106.689508,2.0739872715422014,0.2137503907451038,145.0,0.1868729476283893,77.0,0.2279879293529763,27.0,0.0804963877683513,98.0,1.533984909121416,13.0,0.0884775372432746,41.0,2.291945969640861,6.0,6,19,4,0,1,97,cluster_19,cluster_22,cluster_28,270000000.0,70.0,15.0,3.5,20.0,4.0,2.0739872715422014,39.45
phường tân bình,1,1.0,1.0,12.0,5.0,22.0,19000000000.0,110.0,0,0,0,0,42.157,11.0727938,106.6998522,32.73024799248876,0.4800900072813918,5.0,4.4845363613594165,2.0,0.941972746731735,2.0,0.4714212209577637,0.0,3.8181403719301046,0.0,0.8441691967817977,4.0,2.789766515743807,0.0,6,19,4,0,1,142,cluster_3,cluster_11,cluster_2,172727272.72727272,110.0,12.0,5.0,22.0,1.0,32.73024799248876,42.157
phường vĩnh hội,1,7.0,2.0,20.0,6.68,25.09,44000000000.0,121.0,0,0,0,0,53.859,10.7560801,106.6944899,2.4073047653686204,0.0945543477592799,143.0,0.5358656053158103,78.0,0.3038598926839311,38.0,0.0680676549074531,83.0,0.6294354623808178,18.0,0.0888598182961266,59.0,1.6860117964840318,4.0,6,19,4,0,1,8,cluster_11,cluster_20,cluster_88,363636363.6363636,121.0,20.0,6.68,25.09,7.0,2.4073047653686204,53.859
phường đông hưng thuận,1,4.0,3.0,8.0,4.5,19.0,5700000000.0,88.0,1,1,1,1,22.142,10.8333568,106.6267297,10.236674066012316,0.4421445936505302,53.0,0.5619250617626567,6.0,0.8070044993388531,7.0,0.542315088603026,11.0,3.693403354212156,0.0,0.1676435198630502,29.0,2.789766515743807,0.0,6,19,4,0,1,41,cluster_6,cluster_17,cluster_47,64772727.27272727,88.0,8.0,4.5,19.0,4.0,10.236674066012316,22.142
phường minh phụng,1,2.0,3.0,40.0,4.3,20.0,21500000000.0,90.0,0,0,0,0,71.502,10.7578903,106.6587508,5.066866602789752,0.1214919765663683,207.0,0.1495133831322728,81.0,0.3066622551953309,54.0,0.3683250243433477,32.0,0.5107977072979574,9.0,0.0922091188195162,79.0,4.5171858825863485,1.0,6,18,3,0,2,15,cluster_2,cluster_10,cluster_46,238888888.8888889,90.0,40.0,4.3,20.0,2.0,5.066866602789752,71.502
phường bình lợi trung,1,1.0,3.0,20.0,4.7,35.0,22000000000.0,154.0,0,0,0,0,29.851,10.8143593,106.6949846,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,6,18,3,0,2,186,cluster_1,cluster_27,cluster_6,142857142.85714287,154.0,20.0,4.7,35.0,1.0,4.193692198045986,29.851
phường tân sơn nhì,1,1.0,2.0,8.0,3.0,17.0,6750000000.0,51.0,0,0,0,0,33.895,10.802684,106.6285343,8.412436682835446,0.0133288667219154,88.0,1.459627540829241,20.0,0.7409267045614524,11.0,0.4651421474896384,18.0,1.2839472378180798,3.0,0.0,46.0,2.789766515743807,0.0,6,20,5,1,0,39,cluster_6,cluster_9,cluster_89,132352941.1764706,51.0,8.0,3.0,17.0,1.0,8.412436682835446,33.895
phường an lạc,1,3.0,2.0,6.0,45.0,22.0,6400000000.0,110.0,1,1,1,1,16.441,10.7518179,106.6241045,8.845736448690097,0.1430241777093724,109.0,1.1588392939671033,29.0,0.7501924148675615,28.0,0.5369405192402271,25.0,1.6698650330383138,2.0,0.4576712473723491,33.0,2.789766515743807,0.0,6,20,5,1,0,42,cluster_16,cluster_25,cluster_83,58181818.18181818,110.0,6.0,45.0,22.0,3.0,8.845736448690097,16.441
phường bình phú,1,3.0,3.0,8.0,4.0,16.0,10800000000.0,64.0,1,1,1,1,26.64,10.7409526,106.6316189,8.557529107841145,0.376682843186258,105.0,0.6966498494848651,37.0,0.1033646700961756,28.0,0.1640807890428539,12.0,1.8547668578354224,3.0,0.1103517905095053,45.0,2.789766515743807,0.0,6,20,5,1,0,25,cluster_16,cluster_25,cluster_83,168750000.0,64.0,8.0,4.0,16.0,3.0,8.557529107841145,26.64
xã hiệp phước,1,2.0,4.0,6.0,5.0,20.0,3690000000.0,100.0,1,1,1,1,1.166,10.6868021,106.6999079,9.966570786814136,0.5661478072078838,8.0,2.0190477559703144,3.0,4.4689514691051695,0.0,3.350196132850423,0.0,4.785771753475453,0.0,0.2117819577055954,8.0,2.789766515743807,0.0,6,20,5,1,0,10,cluster_7,cluster_48,cluster_63,36900000.0,100.0,6.0,5.0,20.0,2.0,9.966570786814136,1.166
xã hiệp phước,1,2.0,3.0,7.0,7.0,18.0,6990000000.0,126.0,1,1,1,1,1.166,10.6868021,106.6999079,9.966570786814136,0.5661478072078838,8.0,2.0190477559703144,3.0,4.4689514691051695,0.0,3.350196132850423,0.0,4.785771753475453,0.0,0.2117819577055954,8.0,2.789766515743807,0.0,6,20,5,1,0,10,cluster_7,cluster_48,cluster_63,55476190.47619048,126.0,7.0,7.0,18.0,2.0,9.966570786814136,1.166
phường bình thạnh,1,5.0,5.0,20.0,5.0,18.0,20000000000.0,70.0,0,0,0,0,38.042,10.8039334,106.704862,3.021481469954144,0.5867117908826821,109.0,1.0195398490229195,41.0,0.706374761748653,16.0,0.3981116965158002,51.0,3.1097392315252828,0.0,0.1032272212295568,39.0,1.4540792931958102,7.0,6,20,5,1,0,100,cluster_1,cluster_0,cluster_67,285714285.71428573,70.0,20.0,5.0,18.0,5.0,3.021481469954144,38.042
phường bình trị đông,1,2.0,3.0,10.0,6.7,15.0,12000000000.0,120.0,1,1,1,1,23.097,10.7694876,106.6134657,9.597796848016625,0.3181013313960401,71.0,1.2508912247743935,19.0,0.6601164219728117,13.0,0.2008008633398231,27.0,2.9674530922014712,1.0,0.1542105652672021,34.0,2.789766515743807,0.0,6,20,5,1,0,32,cluster_10,cluster_39,cluster_22,100000000.0,120.0,10.0,6.7,15.0,2.0,9.597796848016625,23.097
phường an lạc,1,5.0,6.0,10.0,8.2,12.0,7000000000.0,96.0,1,1,1,1,16.441,10.745247,106.6230703,9.204504021168074,0.2937548603810822,97.0,0.9333953178594736,28.0,0.3769998075815046,22.0,0.8138334670370837,17.0,1.250114588341659,2.0,0.03975052240157,31.0,2.789766515743807,0.0,6,20,5,1,0,42,cluster_16,cluster_25,cluster_83,72916666.66666667,96.0,10.0,8.2,12.0,5.0,9.204504021168074,16.441
phường đức nhuận,1,5.0,5.0,6.0,6.6,25.0,25000000000.0,162.0,0,0,0,0,32.947,10.8080567,106.678915,4.202164612195254,0.0775153431788057,116.0,0.9649774375875412,49.0,0.3966614430429042,15.0,0.1154143276958756,48.0,1.5473034040207714,9.0,0.1172961796277457,32.0,4.216014309638739,5.0,6,20,5,1,0,64,cluster_1,cluster_27,cluster_77,154320987.65432099,162.0,6.0,6.6,25.0,5.0,4.202164612195254,32.947
phường cầu kiệu,1,5.0,4.0,6.0,5.0,13.0,15900000000.0,62.0,0,0,0,0,50.946,10.7968306,106.6913229,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,6,20,5,1,0,93,cluster_19,cluster_22,cluster_92,256451612.9032258,62.0,6.0,5.0,13.0,5.0,2.44074910241188,50.946
phường đức nhuận,1,2.0,6.0,6.0,6.0,22.0,14500000000.0,137.0,0,0,0,0,32.947,10.8080567,106.678915,4.202164612195254,0.0775153431788057,116.0,0.9649774375875412,49.0,0.3966614430429042,15.0,0.1154143276958756,48.0,1.5473034040207714,9.0,0.1172961796277457,32.0,4.216014309638739,5.0,6,20,5,1,0,64,cluster_1,cluster_27,cluster_77,105839416.05839416,137.0,6.0,6.0,22.0,2.0,4.202164612195254,32.947
phường nhiêu lộc,1,1.0,1.0,8.0,7.5,10.0,19900000000.0,76.0,0,0,0,0,51.515,10.7857564,106.6751204,2.9847876645976847,0.2172206277002377,196.0,0.5496201087659982,86.0,0.5212756588833494,39.0,0.0851074392933488,84.0,1.2196991444370473,8.0,0.3633523318916373,39.0,2.980009421216706,4.0,6,20,5,1,0,66,cluster_19,cluster_45,cluster_25,261842105.2631579,76.0,8.0,7.5,10.0,1.0,2.9847876645976847,51.515
xã nhà bè,1,2.0,3.0,6.0,3.0,18.0,5680000000.0,53.0,0,0,0,0,4.219,10.683783,106.7491361,11.572739745831576,0.969408808931434,11.0,4.21628200650448,2.0,2.448715958228436,1.0,1.8149655084796288,2.0,1.539368194035441,0.0,0.3108356145650929,16.0,2.789766515743807,0.0,6,20,5,1,0,31,cluster_7,cluster_13,cluster_38,107169811.32075472,53.0,6.0,3.0,18.0,2.0,11.572739745831576,4.219
phường gia định,1,3.0,1.0,60.0,9.0,27.0,47000000000.0,220.0,1,1,0,1,45.633,10.7958673,106.6998145,2.1013893628983373,0.4248006174005018,110.0,0.4143198504738913,57.0,0.5172267523166266,19.0,0.3817093974483523,76.0,2.239641478843239,11.0,0.2216348382482173,42.0,1.7161358905539583,7.0,6,20,5,1,0,85,cluster_19,cluster_0,cluster_67,213636363.63636363,220.0,60.0,9.0,27.0,3.0,2.1013893628983373,45.633
phường tân định,1,5.0,11.0,8.0,4.0,12.0,15000000000.0,48.0,1,1,1,1,39.45,10.9287634,106.7617217,18.06668822987416,0.3052024024372218,16.0,2.996965502130968,4.0,0.1699418675836842,6.0,3.0669372771115624,0.0,1.539368194035441,0.0,0.2262888481948096,2.0,2.789766515743807,0.0,6,20,5,1,0,97,cluster_15,cluster_2,cluster_15,312500000.0,48.0,8.0,4.0,12.0,5.0,18.06668822987416,39.45
phường tân định,1,2.0,3.0,6.0,4.0,14.0,15000000000.0,56.0,1,1,1,1,39.45,10.7900275,106.6940633,1.6332740561446883,0.084192931786387,141.0,0.3882719238237874,74.0,0.3846453867304018,26.0,0.2596589876636509,107.0,1.3950552086283825,13.0,0.1883922632908418,59.0,1.8077789852018027,6.0,6,20,5,1,0,97,cluster_19,cluster_22,cluster_28,267857142.85714287,56.0,6.0,4.0,14.0,2.0,1.6332740561446883,39.45
phường bình thạnh,1,5.0,7.0,20.0,3.7,21.0,18500000000.0,78.0,1,1,1,1,38.042,10.8039334,106.704862,3.021481469954144,0.5867117908826821,109.0,1.0195398490229195,41.0,0.706374761748653,16.0,0.3981116965158002,51.0,3.1097392315252828,0.0,0.1032272212295568,39.0,1.4540792931958102,7.0,6,20,5,1,0,100,cluster_1,cluster_0,cluster_67,237179487.17948717,78.0,20.0,3.7,21.0,5.0,3.021481469954144,38.042
phường tân định,1,4.0,5.0,12.0,8.0,5.0,18900000000.0,40.0,1,1,1,1,39.45,10.7918897,106.689508,2.0739872715422014,0.2137503907451038,145.0,0.1868729476283893,77.0,0.2279879293529763,27.0,0.0804963877683513,98.0,1.533984909121416,13.0,0.0884775372432746,41.0,2.291945969640861,6.0,6,20,5,1,0,97,cluster_19,cluster_22,cluster_28,472500000.0,40.0,12.0,8.0,5.0,4.0,2.0739872715422014,39.45
phường chợ quán,1,1.0,1.0,30.0,12.0,33.0,185000000000.0,375.0,0,0,0,0,49.645,10.756167,106.6844352,2.915867857355112,0.1818696449383389,173.0,0.4683637766565243,84.0,0.1613758110037608,44.0,0.5788676103797951,89.0,0.9290655449976584,21.0,0.0126205689583263,62.0,2.1992594013270934,3.0,6,20,5,1,0,38,cluster_11,cluster_20,cluster_31,493333333.3333333,375.0,30.0,12.0,33.0,1.0,2.915867857355112,49.645
phường phú thọ hòa,1,6.0,6.0,22.0,8.5,22.0,32000000000.0,187.0,0,0,0,0,46.502,10.7871184,106.6291875,7.924013269178888,0.128206870776717,121.0,1.4482971206814612,34.0,0.5274693161102082,20.0,0.2991165223465054,26.0,2.078521634898192,2.0,0.1106792882734819,50.0,2.789766515743807,0.0,6,20,5,1,0,53,cluster_10,cluster_9,cluster_66,171122994.65240642,187.0,22.0,8.5,22.0,6.0,7.924013269178888,46.502
phường an khánh,1,4.0,20.0,50.0,5.0,18.0,400000000000.0,897.0,0,0,0,0,5.021,10.802835,106.7379999,4.969130471410511,0.0888408867132524,52.0,0.5060891897458468,14.0,0.5715170985094904,9.0,0.0667048431826179,26.0,0.318983821312461,4.0,0.0,34.0,0.4711969544114247,9.0,6,20,5,1,0,84,cluster_12,cluster_14,cluster_21,445930880.7134894,897.0,50.0,5.0,18.0,4.0,4.969130471410511,5.021
phường phú nhuận,1,2.0,8.0,12.0,5.0,18.0,90000000000.0,360.0,0,0,0,0,46.863,10.7995089,106.6797169,3.4089952156302994,0.3627848887548422,148.0,0.8742623091593594,68.0,0.568043456801171,19.0,0.8160529553920615,56.0,2.1430988879235384,7.0,0.0496157547107447,39.0,3.625486170665186,5.0,6,20,5,1,0,89,cluster_19,cluster_45,cluster_58,250000000.0,360.0,12.0,5.0,18.0,2.0,3.4089952156302994,46.863
phường gia định,1,3.0,30.0,30.0,5.0,18.0,190000000000.0,651.0,0,0,0,0,45.633,10.8026588,106.6957607,2.904170804800293,0.0691289109689762,130.0,0.1445941186951344,50.0,0.3513150197837566,16.0,0.3676143151877772,60.0,2.792844049480154,1.0,0.0232465191701605,40.0,2.2795329308265964,6.0,6,20,5,1,0,85,cluster_1,cluster_0,cluster_67,291858678.95545316,651.0,30.0,5.0,18.0,3.0,2.904170804800293,45.633
phường bình tân,1,4.0,4.0,8.0,8.0,18.0,11300000000.0,140.0,1,1,1,1,14.387,10.8182697,106.5849657,13.47926615511244,0.7810804144921502,28.0,3.59231079109633,4.0,2.6430271233048543,2.0,1.81816907155104,2.0,3.954759549309992,0.0,0.0749181993296174,25.0,2.789766515743807,0.0,6,20,5,1,0,22,cluster_6,cluster_40,cluster_91,80714285.71428572,140.0,8.0,8.0,18.0,4.0,13.47926615511244,14.387
phường cầu kiệu,1,5.0,8.0,16.0,4.0,7.5,11400000000.0,24.0,1,1,1,0,50.946,10.795618,106.6811892,2.9889395741888465,0.1033923012665627,155.0,0.5576084376482038,79.0,0.2518487114095648,23.0,0.5086314028753111,64.0,2.1383076201119806,6.0,0.1645347193061215,42.0,3.2036662782280367,5.0,6,20,5,1,0,93,cluster_19,cluster_45,cluster_58,475000000.0,24.0,16.0,4.0,7.5,5.0,2.9889395741888465,50.946
phường an khánh,1,3.0,3.0,33.0,5.0,18.0,242000000000.0,395.0,0,0,0,0,5.021,10.7923446,106.7689115,7.631820902427667,0.4363279084290613,37.0,0.4547369267669437,7.0,1.501744936920202,7.0,1.4797410707972916,17.0,0.565292706749503,3.0,0.435042322497306,18.0,2.33192271393761,5.0,6,20,5,1,0,84,cluster_12,cluster_47,cluster_85,612658227.8481013,395.0,33.0,5.0,18.0,3.0,7.631820902427667,5.021
