link,title,post_day,street,old_address,locality,region,listing_id,direction,listing_type,property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,owner_listing_bin,locality_square,locality_population_density,lat,lon,matched_address,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km
https://alonhadat.com.vn/mat-tien-kinh-doanh-bau-cat-dt-4-5x18m-nha-cap-4-tien-xay-moi-gia-12-ty-hon-18769867.html,Mặt tiền kinh doanh Bàu cát - dt 4.5x18m - nhà cấp 4 tiện xây mới giá 12 tỷ hơn,2026-06-10,đường ca văn thỉnh,"Đường Ca Văn Thỉnh, Phường 11, Quận Tân Bình, Hồ Chí Minh (cũ)",phường bảy hiền,hồ chí minh,18769867,unknown,can_ban,nha_mat_tien,giay_to_hop_le,2.0,3.0,12.0,4.5,18.0,12000000000.0,81.0,1,1,1,1,0,"2,86",46.242,10.7895387,106.6472288,"phường bảy hiền, hồ chí minh, Vietnam",6.034022439926756,0.0426957594242832,151.0,0.7111962281939179,62.0,0.2394517682156753,27.0,0.8135499619715428,26.0,1.401650743003662,2.0,0.4693607099229036,49.0,5.0,0.0
https://alonhadat.com.vn/mat-tien-bau-cat-6-dt-dt-4-3x18m-nha-cap-4-tien-xay-moi-gia-12-ty-hon-18769927.html,Mặt tiền Bàu cát 6 - dt dt 4.3x18m - nhà cấp 4 tiện xây mới giá 12 tỷ hơn,2026-06-10,đường bàu cát 6,"Đường Bàu Cát 6, Phường 10, Quận Tân Bình, Hồ Chí Minh (cũ)",phường bảy hiền,hồ chí minh,18769927,unknown,can_ban,nha_mat_tien,giay_to_hop_le,2.0,3.0,12.0,4.3,18.0,12000000000.0,81.0,1,1,1,1,0,"2,86",46.242,10.7878255,106.6438598,"đường bàu cát 6, phường bảy hiền, hồ chí minh, Vietnam",6.35429173474454,0.1750195304360008,153.0,0.5225105240070275,61.0,0.45950139405485,28.0,0.4906634202464263,27.0,1.753596535716645,2.0,0.0941272756655079,48.0,5.0,0.0
https://alonhadat.com.vn/-ngay-truong-tieu-hoc-hiep-phu-truong-van-thanh-mat-tien-kd-sam-uat-chi-7-x-ty-tl--18772959.html,"🔥 NGAY TRƯỜNG TIỂU HỌC HIỆP PHÚ - TRƯƠNG VĂN THÀNH - MẶT TIỀN KD, SẦM UẤT, CHỈ 7,x tỷ TL.",2026-06-10,đường trương văn thành,"Đường Trương Văn Thành, Phường Hiệp Phú, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường tăng nhơn phú,hồ chí minh,18772959,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,2.0,16.0,5.0,10.0,7600000000.0,50.0,1,1,0,1,0,"16,51",12.613,10.8528229,106.7796586,"đường trương văn thành, phường tăng nhơn phú, hồ chí minh, Vietnam",12.029373226041848,0.4716369923915394,53.0,0.9053347526887584,12.0,1.0629466529462184,7.0,0.4932045651312293,8.0,1.6158698689705395,2.0,0.0,53.0,1.1270362050674203,6.0
https://alonhadat.com.vn/ban-gap-nha-mat-tien-phan-xich-long-pn-144m2-3-lau-ham-gia-60-ty-nha-trong-suot-17023711.html,"Bán gấp nhà mặt tiền Phan Xích Long, PN 144m2 - 3 Lầu + hầm, giá 60 tỷ nhà trống suốt",2026-06-10,đường phan xích long,"Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường cầu kiệu,hồ chí minh,17023711,unknown,can_ban,nha_mat_tien,unknown,4.0,5.0,12.0,8.0,16.0,60000000000.0,144.0,1,1,1,1,0,"1,23",50.946,10.7559138,106.6465668,"đường phan xích long, hồ chí minh, Vietnam",6.379872933960959,0.260815376227048,190.0,0.5477176889498543,67.0,0.5871068725776771,45.0,0.7334392148737143,28.0,0.9795245083756832,5.0,0.0690072746037633,71.0,5.0,0.0
https://alonhadat.com.vn/nha-xinh-binh-phu-q-6-4x15m-doi-dien-cong-vien-chi-8-9-ty-18428857.html,Nhà Xinh Bình Phú Q.6 (4X15m) đối diện công viên chỉ 8.9 TỶ,2026-06-10,đường bình phú 2,"Đường Bình Phú 2, Phường 10, Quận 6, Hồ Chí Minh (cũ)",phường bình phú,hồ chí minh,18428857,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,4.0,8.0,4.0,15.0,8900000000.0,60.0,1,1,1,1,0,"2,85",26.64,10.7359972,106.626503,"Đường Bình Phú 2, Phường 10, Quận 6, Hồ Chí Minh, Vietnam",9.310485605386988,0.1275368565163396,83.0,0.5827287787578037,27.0,0.7695793339422281,22.0,0.8736338385778979,10.0,1.757702665779492,2.0,0.1052134208418742,32.0,5.0,0.0
https://alonhadat.com.vn/ban-nha-mat-pho-tai-nha-vuong-tan-xuan-hoc-mon-1-8-ty-101m2-3pn-2wc-day-du-noi-that-18772994.html,"Bán nhà mặt phố tại Nhà Vuông Tân Xuân Hóc Môn, 1,8 tỷ, 101m2, 3PN, 2WC, đầy đủ nội thất",2026-06-10,đường nhà vuông,"Đường Nhà Vuông, Xã Tân Xuân, Huyện Hóc Môn, Hồ Chí Minh (cũ)",xã hóc môn,hồ chí minh,18772994,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,3.0,6.0,5.0,20.0,1800000000.0,101.0,1,1,0,0,0,"16,43",5.395,10.7797687,106.6990427,"đường nhà vuông, hồ chí minh, Vietnam",0.3767640097819625,0.093948452397009,139.0,0.2765845316028187,80.0,0.8040510013957604,32.0,0.3716197822994255,110.0,0.7152331959646729,17.0,0.0599591373578586,105.0,0.5945344112230968,6.0
https://alonhadat.com.vn/toa-building-mat-tien-tan-cang-binh-thanh-ham-7-tang-hdt-390tr-thang-83-ty-18772984.html,TÒA BUILDING MẶT TIỀN TÂN CẢNG BÌNH THẠNH - HẦM 7 TẦNG - HĐT 390TR/THÁNG - 83 TỶ,2026-06-10,đường tân cảng,"Đường Tân Cảng, Phường 25, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường thạnh mỹ tây,hồ chí minh,18772984,unknown,can_ban,nha_mat_tien,unknown,7.0,21.0,16.0,9.46924847422786,28.407745422683583,83000000000.0,269.0,0,0,0,0,0,"4,40",34.822,10.8012481,106.7217196,"đường tân cảng, phường thạnh mỹ tây, hồ chí minh, Vietnam",3.526730792222784,0.5078873396025191,70.0,1.4961961462626652,27.0,0.119565127274746,13.0,0.0673522711104535,38.0,1.251175280934277,6.0,0.1292606493259705,31.0,0.3379383431320451,9.0
https://alonhadat.com.vn/can-ban-gap-mat-tien-so-10-hat-giang-p-2-tan-binh-11m-x-18m-3-tang-gia-ban-39-ty-18770383.html,"Cần bán gấp! Mặt tiền số 10 Hát Giang, P.2, Tân Bình, (11m x 18m), 3 tầng, giá bán 39 tỷ",2026-06-10,đường hát giang,"Đường Hát Giang, Phường 2, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn hòa,hồ chí minh,18770383,unknown,can_ban,nha_mat_tien,unknown,3.0,6.0,14.0,11.0,18.0,39000000000.0,154.0,1,1,1,1,0,"2,62",24.485,10.7971454,106.6646052,"phường tân sơn hòa, hồ chí minh, Vietnam",4.557522107814423,0.121901450034046,142.0,0.372705061912835,75.0,0.3350057555399626,22.0,0.3298346011531585,36.0,1.3075347650339313,6.0,0.0442449261389241,36.0,4.652140728918879,2.0
https://alonhadat.com.vn/ban-nha-2-mat-tien-truong-chinh-p-15-tan-binh-7x40m-ctxd-ham-7-tang-gia-27-5-ty-18772975.html,"Bán nhà 2 mặt tiền Trường Chinh, P 15, Tân Bình - 7x40m - CTXD: Hầm + 7 tầng - Giá 27,5 tỷ",2026-06-10,đường trường chinh,"Đường Trường Chinh, Phường 15, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn,hồ chí minh,18772975,unknown,can_ban,nha_mat_tien,so_hong_so_do,7.0,7.0,40.0,7.0,40.0,27500000000.0,265.0,0,0,0,0,0,"10,12",7.631,10.8241628,106.629005,"đường trường chinh, phường tân sơn, hồ chí minh, Vietnam",9.44188587512006,0.4487809935467923,73.0,1.143972371002714,13.0,0.8493003977309863,8.0,0.192734804128349,14.0,2.844257798587869,1.0,0.1414530554975742,25.0,5.0,0.0
https://alonhadat.com.vn/ban-nha-mat-tien-thanh-thai-p-dien-hong-5x22-4-tang-gia-ban-50-ty-18409582.html,Bán nhà Mặt tiền Thành Thái P. Diên Hồng 5x22 4 tầng giá bán 50 tỷ,2026-06-10,đường thành thái,"Đường Thành Thái, Phường Diên Hồng, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,18409582,dong_bac,can_ban,nha_mat_tien,so_hong_so_do,3.0,10.0,20.0,5.0,22.0,50000000000.0,100.0,1,1,1,1,0,"1,86",40.663,10.774315,106.6637285,"đường thành thái, phường diên hồng, hồ chí minh, Vietnam",4.075467033649028,0.2885256032939965,219.0,0.3083785624558012,86.0,0.6387941732883569,49.0,0.0903758930029683,58.0,0.7604971328913744,9.0,0.0979586082178593,42.0,3.7540058395182654,3.0
https://alonhadat.com.vn/mat-tien-hung-vuong-quan-10-292m-ngang-khung-12m-chi-tieu-ham-8-tang-108-ty-18772957.html,MẶT TIỀN HÙNG VƯƠNG QUẬN 10 - 292M² NGANG KHỦNG 12M - CHỈ TIÊU HẦM 8 TẦNG - 108 TỶ,2026-06-10,đường hùng vương,"Đường Hùng Vương, Phường 2, Quận 10, Hồ Chí Minh (cũ)",phường vườn lài,hồ chí minh,18772957,unknown,can_ban,nha_mat_tien,unknown,2.0,8.0,16.0,9.865765724632494,29.597297173897484,105000000000.0,292.0,0,0,0,0,0,"1,28",81.309,10.7568469,106.6678439,"đường hùng vương, hồ chí minh, Vietnam",4.241632920220055,0.1536280542554851,207.0,0.2185477663911899,80.0,0.494725317522057,52.0,0.4600111657216837,53.0,0.5533080642496575,11.0,0.0896271834902142,88.0,3.636965641370865,2.0
https://alonhadat.com.vn/nha-mat-tien-duong-khu-phuoc-binh-q9-ngang-5m-cuc-hiem-duong-12m-co-via-he-18750030.html,"Nhà mặt tiền đường khu Phước Bình - Q9 ngang 5m cực hiếm, đường 12m có vỉa hè",2026-06-10,đường số 12,"Đường số 12, Phường Phước Bình, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường phước long,hồ chí minh,18750030,unknown,can_ban,nha_mat_tien,unknown,1.0,2.0,12.0,5.0,21.0,9500000000.0,106.0,1,1,0,1,0,"9,23",14.879,10.8470439,106.7234415,"Đường số 12, Phường Phước Bình, Thành phố Thủ Đức, Hồ Chí Minh, Vietnam",8.141024430261677,0.1582111804474083,21.0,2.505350197778585,11.0,1.8022386834129105,5.0,0.0342663780731225,11.0,2.129929912346807,2.0,0.1270250200729205,18.0,4.701112104079752,2.0
https://alonhadat.com.vn/nha-mat-tien-kinh-doanh-ngay-huynh-dinh-hai-p-14-binh-thanh-14x30m-gia-76-ty-16201517.html,"Nhà mặt tiền kinh doanh ngay Huỳnh Đình Hai, P.14, Bình Thạnh, 14x30m",2026-06-10,đường nguyễn thiện thuật,"Đường Nguyễn Thiện Thuật, Phường 14, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình thạnh,hồ chí minh,16201517,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,2.0,20.0,14.0,30.0,79000000000.0,340.0,0,0,0,0,0,"3,32",38.042,10.806124,106.699518,"đường nguyễn thiện thuật, phường bình thạnh, hồ chí minh, Vietnam",3.236091938156909,0.3583618033843025,114.0,0.4392712013021026,44.0,0.4972693719367712,15.0,0.2142912967408739,50.0,3.0116095149795186,1.0,0.2853281963764358,47.0,2.073028746488965,7.0
https://alonhadat.com.vn/toa-nha-ham-8-lau-mat-tien-nam-ky-khoi-nghia-q-3-8-5x46m-hdt-450-trieu-thang-chi-239-ty-17355172.html,"Toà Nhà Hầm 8 Lầu mặt tiền NAM KỲ KHỞI NGHĨA, Q.3, 8.5x46m,HĐT 450 triệu/tháng,Chỉ 230 Tỷ",2026-06-10,đường nam kỳ khởi nghĩa,"Đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh (cũ)",phường xuân hòa,hồ chí minh,17355172,nam,can_ban,nha_mat_tien,so_hong_so_do,8.0,8.0,20.0,8.5,46.0,230000000000.0,386.0,0,0,0,0,0,"2,22",21.831,10.7904953,106.6828925,"đường nam kỳ khởi nghĩa, phường xuân hòa, hồ chí minh, Vietnam",2.477917149198713,0.3806697518827193,169.0,0.4855691733420444,81.0,0.3800216242810956,35.0,0.5269678590027144,87.0,1.5872946213921988,15.0,0.0207313332552913,49.0,2.687380963937433,5.0
https://alonhadat.com.vn/ban-toa-chdv-6-tang-mat-tien-ngay-le-quang-dinh-binh-thanh-12x26m-hdt-170-trieu-chi-44-ty-17814131.html,"Bán Toà CHDV 6 Tầng mặt tiền ngay LÊ QUANG ĐỊNH,Bình Thạnh, 12x25m,HĐT 170 triệu,Chỉ 40 Tỷ",2026-06-10,đường nơ trang long,"Đường Nơ Trang Long, Phường 14, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình thạnh,hồ chí minh,17814131,unknown,can_ban,nha_mat_tien,so_hong_so_do,6.0,22.0,10.0,12.0,26.0,40000000000.0,312.0,0,0,0,0,0,"3,32",38.042,10.8145718,106.7003341,"đường nơ trang long, phường bình thạnh, hồ chí minh, Vietnam",4.167459515090445,0.3008758894867807,89.0,1.1618091588382318,36.0,0.6587372094166881,15.0,0.3082760017489947,41.0,2.51160450546628,5.0,0.1580883222622464,42.0,2.6358984306613857,7.0
https://alonhadat.com.vn/ban-toa-nha-2-ham-9-lau-mat-tien-nguyen-binh-khiem-q1-13x30m-thue-700tr-thang-chi-400-ty-18031344.html,"Bán Toà Nhà 2 Hầm 9 Lầu mặt tiền Nguyễn Bỉnh Khiêm, Q1, 13x30m,Thuê 700tr/tháng,Chỉ 400 Tỷ",2026-06-10,đường nguyễn bỉnh khiêm,"Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Hồ Chí Minh (cũ)",phường tân định,hồ chí minh,18031344,unknown,can_ban,nha_mat_tien,so_hong_so_do,11.0,9.0,30.0,13.0,30.0,400000000000.0,390.0,0,0,0,0,0,"1,23",39.45,10.7905108,106.7010657,"đường nguyễn bỉnh khiêm, phường tân định, hồ chí minh, Vietnam",1.505642620498831,0.2746102526990598,114.0,0.4410088950928644,64.0,0.5344195849075581,22.0,0.5544662115214841,90.0,1.8272003429575585,13.0,0.0998532470250903,50.0,1.2503292843683058,7.0
https://alonhadat.com.vn/ha-20-ty-ban-gap-nha-ngang-17m-mat-tien-ngay-tran-quang-khai-q1-17x25m-chi-148-ty-18466343.html,"Hạ 20  Tỷ Bán Gấp Nhà Ngang 17m mặt tiền ngay TRẦN QUANG KHẢI, Q1, 17x25m, Chỉ 148 Tỷ",2026-06-10,đường nguyễn hữu cầu,"Đường Nguyễn Hữu Cầu, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)",phường tân định,hồ chí minh,18466343,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,6.0,20.0,17.0,25.0,147900000000.0,425.0,0,0,0,0,0,"1,23",39.45,10.8664481,106.6142763,"đường nguyễn hữu cầu, hồ chí minh, Vietnam",13.70555991823766,0.0724270104920291,28.0,1.901497541428416,5.0,0.4233336413173288,13.0,0.8194699132210612,5.0,5.0,0.0,0.0611272419040739,23.0,5.0,0.0
https://alonhadat.com.vn/ban-nha-3-lau-ngang-17m-mat-tien-gan-hai-ba-trung-tan-dinh-quan-1-17x24m-chi-148-ty-18466415.html,"Bán Nhà 3 Lầu Ngang 17m mặt tiền gần HAI BÀ TRƯNG,Tân Định, Quận 1, 17x24m, Chỉ 148 Tỷ",2026-06-10,đường đinh công tráng,"Đường Đinh Công Tráng, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)",phường tân định,hồ chí minh,18466415,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,6.0,16.0,17.0,25.0,148000000000.0,425.0,0,0,0,0,0,"1,23",39.45,11.1849866,106.7251337,"đường đinh công tráng, phường tân định, hồ chí minh, Vietnam",45.21796427531464,0.3680270985624511,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
https://alonhadat.com.vn/mat-tien-thuong-hieu-nguyen-trai-quan-5-5-tang-kien-co-giam-4-5-ty-gia-chot-15-5-ty-18772862.html,"MẶT TIỀN THƯƠNG HIỆU NGUYỄN TRÃI QUẬN 5 - 5 TẦNG KIÊN CỐ - GIẢM 4.5 TỶ - GIÁ CHỐT 15,5 TỶ",2026-06-10,đường nguyễn trãi,"Đường Nguyễn Trãi, Phường 2, Quận 5, Hồ Chí Minh (cũ)",phường chợ quán,hồ chí minh,18772862,unknown,can_ban,nha_mat_tien,unknown,4.0,12.0,20.0,3.3166247903554,9.9498743710662,15500000000.0,33.0,0,0,0,0,0,"1,28",49.645,10.756782,106.6771852,"đường nguyễn trãi, phường chợ quán, hồ chí minh, Vietnam",3.4175352688996083,0.2662516427452983,188.0,0.1453489413511845,83.0,0.2047116303765506,50.0,0.3980258284397639,81.0,0.4397574178678261,13.0,0.1921692385982854,88.0,2.753237411224996,3.0
https://alonhadat.com.vn/ban-nha-mtkd-le-quoc-trinh-dt-3-5x18-5-1-lau-8-5-ty-18772855.html,Bán nhà Mtkd Lê Quốc Trinh dt 3.5x18.5 - 1 lầu 8.5 tỷ,2026-06-10,đường lê quốc trinh,"Đường Lê Quốc Trinh, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh (cũ)",phường phú thọ hòa,hồ chí minh,18772855,unknown,can_ban,nha_mat_tien,unknown,1.0,3.0,12.0,4.795831523312719,14.38749456993816,8500000000.0,69.0,0,0,0,0,0,"3,02",46.502,10.7893832,106.6273127,"phường phú thọ hòa, hồ chí minh, Vietnam",8.165591756223565,0.2929132800110253,110.0,1.7243115735642924,26.0,0.4929732643917431,20.0,0.6228350230237675,25.0,1.754869000415341,1.0,0.0767262980966044,53.0,5.0,0.0
https://alonhadat.com.vn/nha-mat-tien-giap-duong-to-ngoc-van-gan-gigamall-dt-115m2-ngang-7m-chi-11-5-ty-18466900.html,"Nhà Mặt Tiền giáp Đường Tô Ngọc Vân, gần GigaMall, Dt 115m2, ngang 7m, Chỉ 11.5 tỷ",2026-06-10,đường số 29,"Đường Số 29, Phường Linh Đông, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường hiệp bình,hồ chí minh,18466900,unknown,can_ban,nha_mat_tien,so_hong_so_do,1.0,3.0,5.0,7.0,16.428571428571427,11500000000.0,115.0,0,0,0,0,0,"16,01",13.469,10.8485602,106.7450764,"Đường Số 29, Phường Linh Đông, Thành phố Thủ Đức, Hồ Chí Minh, Vietnam",9.282709997744286,0.5872719618928165,48.0,1.7526166937997902,12.0,1.014434552232722,7.0,0.6456075271554622,10.0,2.202057344886057,1.0,0.3236414263364529,20.0,2.707474781941818,5.0
https://alonhadat.com.vn/ban-nha-mat-tien-au-co-p14-tan-binh-dt-8x30m-tret-1-lau-gia-35-ty-tl-18772835.html,"Bán nhà mặt tiền Âu Cơ, P14 Tân Bình, DT 8x30m, trệt 1 lầu, giá 35 tỷ TL",2026-06-10,đường âu cơ,"Đường Âu Cơ, Phường 14, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân bình,hồ chí minh,18772835,unknown,can_ban,nha_mat_tien,unknown,1.0,5.0,20.0,8.0,30.0,35000000000.0,240.0,0,0,0,0,0,"2,12",42.157,10.8018262,106.6367417,"đường âu cơ, phường tân bình, hồ chí minh, Vietnam",7.538908010082122,0.3724314368795959,94.0,0.5692125758128943,27.0,0.196513141352012,16.0,0.5905322950264508,16.0,1.780128982414545,3.0,0.1063423521158833,42.0,5.0,0.0
https://alonhadat.com.vn/toa-building-can-goc-2-mt-nguyen-van-dau-binh-thanh-ham-7-tang-gia-dau-tu-45-ty-18772821.html,TÒA BUILDING CĂN GÓC 2 MT NGUYỄN VĂN ĐẬU BÌNH THẠNH - HẦM 7 TẦNG - GIÁ ĐẦU TƯ 45 TỶ,2026-06-10,đường nguyễn văn đậu,"Đường Nguyễn Văn Đậu, Phường 5, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình lợi trung,hồ chí minh,18772821,unknown,can_ban,nha_mat_tien,unknown,7.0,21.0,20.0,6.48074069840786,19.44222209522358,45000000000.0,126.0,0,0,0,0,0,"3,89",29.851,10.816396,106.6916216,"đường nguyễn văn đậu, phường bình lợi trung, hồ chí minh, Vietnam",4.485071611723213,0.5244906896490328,81.0,1.203283438212391,36.0,0.7070248449768644,12.0,0.6740396311279493,32.0,1.6057259244855666,7.0,0.2980108593951864,46.0,3.4474090570191582,6.0
https://alonhadat.com.vn/ban-khach-san-dong-tien-on-dinh-binh-hung-hoa-binh-tan-dt-6x29-tret-14-p-ks-hdt-35-tr-18772778.html,"BÁN KHÁCH SẠN DÒNG TIỀN ỔN ĐỊNH – BÌNH HƯNG HÒA, BÌNH TÂN DT: 6x29 Trệt 14 P KS HĐT; 35 Tr",2026-06-10,đường bình thành,"Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh (cũ)",phường bình tân,hồ chí minh,18772778,unknown,can_ban,nha_mat_tien,so_hong_so_do,1.0,14.0,15.0,6.0,29.0,12500000000.0,207.0,0,0,0,0,0,"11,25",14.387,10.814138,106.5881241,"đường bình thành, phường bình tân, hồ chí minh, Vietnam",13.003058111267702,0.5455807547475998,32.0,3.0823640481974093,4.0,2.71082991229442,1.0,1.2698714938029256,1.0,3.443186173861819,0.0,0.1639485236662827,23.0,5.0,0.0
https://alonhadat.com.vn/giam-manh-2-ty-chi-con-17-5-ty-tl-mat-tien-phan-van-tri-p11-binh-thanh-dt-4-8x20m-nc4-18772290.html,"GIẢM MẠNH 2 TỶ CHỈ CÒN 17,5 TỶ TL - MẶT TIỀN PHAN VĂN TRỊ P11, BÌNH THẠNH - DT 4,8x20m-NC4",2026-06-10,đường phan văn trị,"Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình lợi trung,hồ chí minh,18772290,unknown,can_ban,nha_mat_tien,unknown,1.0,2.0,20.0,4.8,20.0,17500000000.0,80.0,0,0,0,0,0,"3,89",29.851,10.8143593,106.6949846,"đường phan văn trị, phường bình lợi trung, hồ chí minh, Vietnam",4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0
https://alonhadat.com.vn/gap-ban-nha-mat-tien-kinh-doanh-4-tang-moi-ngay-nga-tu-4-xa-le-van-quoi-giap-tan-phu-17874286.html,"GẤP BÁN NHÀ MẶT TIỀN KINH DOANH 4 TẦNG MỚI, NGAY NGÃ TƯ 4 XÃ - LÊ VĂN QUỚI - GIÁP TÂN PHÚ",2026-06-10,đường số 14,"Đường Số 14, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh (cũ)",phường bình hưng hòa,hồ chí minh,17874286,unknown,can_ban,nha_mat_tien,unknown,4.0,4.0,12.0,4.760952285695233,14.2828568570857,9200000000.0,68.0,0,0,0,0,0,"8,47",22.19,10.7793936,106.6118021,"đường số 14, phường bình hưng hòa, hồ chí minh, Vietnam",9.748403673545544,0.7953355014012552,62.0,1.5591839481232557,17.0,0.6227721655780626,13.0,0.5558145081336507,26.0,2.498826307535853,1.0,0.4003312643192271,11.0,5.0,0.0
https://alonhadat.com.vn/nha-mat-tien-khu-ten-lua-gan-cong-vien-phu-lam-80m-4tang-gia-11-ty-tl--18185095.html,NHÀ MẶT TIỀN KHU TÊN LỬA - GẦN CÔNG VIÊN PHÚ LÂM – 80M² – 4TẦNG ),2026-06-10,đường vương văn huống,"Đường Vương Văn Huống, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh (cũ)",phường an lạc,hồ chí minh,18185095,unknown,can_ban,nha_mat_tien,unknown,4.0,4.0,15.0,5.163977794943222,15.491933384829668,10800000000.0,80.0,0,0,0,0,0,"10,47",16.441,10.7454993,106.6191866,"đường vương văn huống, phường an lạc, hồ chí minh, Vietnam",9.588563522178443,0.3358761635189385,86.0,0.5761022157329266,21.0,0.4195423044756079,21.0,0.5844030291345677,18.0,0.8514006872512142,1.0,0.3280174452066725,31.0,5.0,0.0
https://alonhadat.com.vn/nha-mat-tien-khu-ten-lua-ngang-hiem-6m-4-tang-thang-may-xin-so-100m2-ko-lo-gioi-18463924.html,"NHÀ MẶT TIỀN KHU TÊN LỬA,NGANG HIẾM 6M, 4 TÂNG THANG MÁY XIN SÒ,100M2,KO LỘ GIỚI",2026-06-10,đường số 1,"Đường Số 1, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh (cũ)",phường an lạc,hồ chí minh,18463924,unknown,can_ban,nha_mat_tien,unknown,4.0,5.0,15.0,5.773502691896258,17.32050807568877,14700000000.0,100.0,0,0,0,0,0,"10,47",16.441,10.7383772,106.6201133,"đường số 1, phường an lạc, hồ chí minh, Vietnam",9.809897187560123,0.1491876498739788,74.0,0.3397577848289165,17.0,0.380106336438097,21.0,0.3847706472290264,11.0,1.0145273985537384,1.0,0.2105848137911875,36.0,5.0,0.0
https://alonhadat.com.vn/ban-nha-mtkd-luy-ban-bich-tan-phu-5x26m-no-hau-8m-gia-25-ty-tl-gan-huynh-van-mot--15842363.html,Bán nhà MTKD Lũy Bán Bích Tân Phú 5x26m nở hậu 8m giá 25 tỷ TL (gần Huỳnh Văn Một),2026-06-10,đường lũy bán bích,"Đường Lũy Bán Bích, Phường Tân Phú, Quận Tân Phú, Hồ Chí Minh (cũ)",phường tân phú,hồ chí minh,15842363,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,2.0,23.0,5.0,34.0,25000000000.0,170.0,0,0,0,0,0,"2,52",36.951,10.7619732,106.6324269,"đường lũy bán bích, phường tân phú, hồ chí minh, Vietnam",7.668862147588211,0.1615875422767095,147.0,1.7000192080960388,48.0,0.6080020120370885,37.0,0.2023167307472264,25.0,2.649891599797064,3.0,0.0180522642569803,36.0,5.0,0.0
https://alonhadat.com.vn/nha-mat-tien-khu-pho-8-thi-tran-hoc-mon-18772652.html,Nhà Mặt tiền khu phố 8 .Thị trấn hóc môn,2026-06-10,đường quang trung,"Đường Quang Trung, Xã Hóc Môn, Huyện Hóc Môn, Hồ Chí Minh (cũ)",xã hóc môn,hồ chí minh,18772652,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,3.0,8.0,5.0,30.0,7100000000.0,150.0,1,1,0,1,0,"16,43",5.395,10.8883347,106.5972776,"đường quang trung, xã hóc môn, hồ chí minh, Vietnam",16.742934411379164,0.4495125111205958,22.0,0.7901366048852918,3.0,0.0670499376776097,5.0,0.6476445019917035,5.0,5.0,0.0,0.1214823999264226,28.0,5.0,0.0
