street,locality,region,old_address,lat,lon,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km
đường d5,phường thạnh mỹ tây,hồ chí minh,"Đường D5, Phường 25, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8056081,106.717411,0.1076850483894952,72.0,1.805315414661134,27.0,0.5578928421627634,12.0,0.6222400675238364,45.0,1.7909154840913768,4.0,0.1721588834646122,41.0,1.0046075912891124,9.0
đường dương quảng hàm,phường gò vấp,hồ chí minh,"Đường Dương Quảng Hàm, Phường 17, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8292188,106.6889729,0.2799802183090032,65.0,0.3584849387792387,25.0,0.6604549051136412,8.0,0.3533346740984598,23.0,1.0371614199101415,6.0,0.1184405025705712,30.0,4.677155388516646,1.0
đường dương thị mười,phường tân thới hiệp,hồ chí minh,"Đường Dương Thị Mười, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh (cũ)",10.8636764,106.6327522,0.7968596754442918,42.0,0.3837840440934652,6.0,1.6474335610303283,8.0,1.652960587851705,9.0,,0.0,0.065549019531851,10.0,,0.0
đường châu văn liêm,phường chợ lớn,hồ chí minh,"Đường Châu Văn Liêm, Phường 14, Quận 5, Hồ Chí Minh (cũ)",10.7543301,106.6583948,0.1607387453081989,193.0,0.3246508741251127,76.0,0.5089651313651039,52.0,0.4831843367459199,30.0,0.3314290208214917,9.0,0.0502851593050382,77.0,4.693903665405558,1.0
đường kha vạn cân,phường hiệp bình,hồ chí minh,"Đường Kha Vạn Cân, Phường Linh Đông, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8264381,106.712283,0.4488826876728026,52.0,2.913708152983772,16.0,0.4767576975393963,6.0,0.4858052693822553,27.0,1.0213146242196642,2.0,0.2952877885045731,20.0,3.305394095862167,5.0
đường trần phú,phường an đông,hồ chí minh,"Đường Trần Phú, Phường An Đông, Quận 5, Hồ Chí Minh (cũ)",10.7563493,106.6730631,0.272136477293492,186.0,0.2225634314434045,83.0,0.2166934646773793,51.0,0.1744325430222224,69.0,0.1672512232091907,12.0,0.0269669626459871,91.0,3.158661509250724,3.0
đường nơ trang long,phường bình lợi trung,hồ chí minh,"Đường Nơ Trang Long, Phường 11, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8200868,106.7074401,0.4546188265738125,68.0,2.09692714628374,25.0,0.3925950736002273,10.0,0.2625190817205464,31.0,1.755268654940006,3.0,0.3091537925683889,27.0,2.800769620458555,6.0
đường dương quảng hàm,phường an nhơn,hồ chí minh,"Đường Dương Quảng Hàm, Phường An Nhơn, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8270912,106.6942078,0.1287495988879491,58.0,0.9433945684469331,27.0,0.8609414180930919,9.0,0.4387865056851189,26.0,1.536930018686424,7.0,0.4253006526046893,25.0,4.148522801036082,2.0
đường nguyễn văn nghi,phường hạnh thông,hồ chí minh,"Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.821559,106.6887057,0.0510695257615913,65.0,0.8475101143544526,32.0,0.2696611618398571,10.0,0.5001513009790616,29.0,1.0265599638832372,7.0,0.0122252346135835,41.0,4.067926502652966,3.0
đường bình trị đông,phường bình trị đông,hồ chí minh,"Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7646955,106.6098291,0.3870611096847802,59.0,0.7228639422523274,14.0,0.3248693473316902,16.0,0.5133655339027483,26.0,2.443531539860875,1.0,0.058528114144772,39.0,,0.0
đường nguyễn thanh tuyền,phường tân sơn hòa,hồ chí minh,"Đường Nguyễn Thanh Tuyền, Phường 2, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7969917,106.6614073,0.3101428848010182,139.0,0.6742192297742482,73.0,0.2831981009363797,21.0,0.2004010802206919,32.0,0.9873793689904992,4.0,0.2099818870230122,40.0,4.920595234876973,2.0
đường trần bình trọng,phường bình lợi trung,hồ chí minh,"Đường Trần Bình Trọng, Phường 5, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8113795,106.6888603,0.5033179759084848,107.0,0.8766920795174096,45.0,0.3472241156132691,14.0,0.7098926729521648,46.0,1.8306465745159768,7.0,0.188044343780452,40.0,3.3710954769537844,5.0
đường quang trung,phường thông tây hội,hồ chí minh,"Đường Quang Trung, Phường Thông Tây Hội, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8439465,106.6427632,0.1157914390670293,62.0,2.286844519260672,10.0,0.3188662161381582,8.0,0.2394915872667279,10.0,3.627993202623984,0.0,0.1667729618397612,24.0,,0.0
đường âu cơ,phường tân hòa,hồ chí minh,"Đường Âu Cơ, Phường 9, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7724627,106.651917,0.2115963002894726,209.0,0.5503108751290905,73.0,0.7405824347943004,49.0,0.2140449162303912,35.0,1.941231583861396,4.0,0.207908719964766,51.0,5.030126367503351,1.0
đường trường sa,phường nhiêu lộc,hồ chí minh,"Đường Trường Sa, Phường 12, Quận 3, Hồ Chí Minh (cũ)",10.7860994,106.6809954,0.378624375834409,182.0,0.351961044130898,86.0,0.1281916165335256,45.0,0.0849445207481351,109.0,1.0852165231756958,16.0,0.1966032215298479,65.0,2.4939568202225475,5.0
đường nguyễn khuyến,phường bình thạnh,hồ chí minh,"Đường Nguyễn Khuyến, Phường 12, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8095844,106.6998351,0.4965127994092397,106.0,0.6723113446391428,40.0,0.5191444571519719,15.0,0.3804838378152833,47.0,2.7780245605432885,2.0,0.3152663422876538,42.0,2.275193380710126,7.0
đường nguyễn thượng hiền,phường bình lợi trung,hồ chí minh,"Đường Nguyễn Thượng Hiền, Phường Bình Lợi Trung, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8136545,106.6847937,0.1469296713172017,94.0,0.6842044042121768,44.0,0.4620007517440365,12.0,0.9118086584919728,42.0,1.4085445613567644,7.0,0.4226530542097066,33.0,3.882033769214861,5.0
đường lâm văn bền,phường tân hưng,hồ chí minh,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh (cũ)",10.7510376,106.7154972,0.272559058679589,80.0,1.5188764160250725,48.0,0.334854315782336,16.0,0.6445274422737115,51.0,2.0325508513473585,15.0,0.0865628211901925,38.0,2.9261349288663707,3.0
đường tân thới hiệp 20,phường tân thới hiệp,hồ chí minh,"Đường Tân Thới Hiệp 20, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh (cũ)",10.867933,106.6417939,0.0886766137030516,40.0,0.9347128896142194,6.0,1.2938540289298055,6.0,0.8001554762247344,10.0,,0.0,0.2219927776915887,19.0,,0.0
đường số 42,xã củ chi,hồ chí minh,"Đường số 42, Xã Tân Thông Hội, Huyện Củ Chi, Hồ Chí Minh (cũ)",10.96591,106.5011652,1.3245269074140036,3.0,2.853097571856156,1.0,0.4852019606588968,2.0,0.8434892200636513,2.0,,0.0,0.4510837190814317,8.0,,0.0
đường bà hom,phường phú lâm,hồ chí minh,"Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh (cũ)",10.7567621,106.6295233,0.1732260402308277,131.0,1.2588987073037263,46.0,0.2464495034632837,34.0,0.2704878039262785,23.0,2.4737646400870195,3.0,0.1844950855123746,38.0,,0.0
đường huỳnh văn nghệ,phường tân sơn,hồ chí minh,"Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Hồ Chí Minh (cũ)",10.8318399,106.6342998,0.2334981147879459,59.0,1.3598517112955302,11.0,0.2949256778931403,7.0,0.8063645429547048,14.0,3.8672566908794175,0.0,0.0754642130931868,23.0,,0.0
đường đào duy anh,phường đức nhuận,hồ chí minh,"Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.8068679,106.6758705,0.2527247135044929,122.0,1.0500303441288568,52.0,0.5151212842325512,17.0,0.319759599885186,47.0,1.305698906032591,9.0,0.1805797961384505,34.0,4.496492678876567,4.0
đường nguyễn trung trực,phường bình lợi trung,hồ chí minh,"Đường Nguyễn Trung Trực, Phường Bình Lợi Trung, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8119203,106.6861257,0.3071398387790532,100.0,0.9025433835146324,45.0,0.3042465404346525,13.0,0.945192911247097,45.0,1.6409167307363564,7.0,0.4409800031563,36.0,3.660998682119959,5.0
đường hồng bàng,phường phú lâm,hồ chí minh,"Đường Hồng Bàng, Phường Phú Lâm, Quận 6, Hồ Chí Minh (cũ)",10.7548334,106.6371537,0.2666339738528732,154.0,0.9605634397858686,52.0,0.6026298231911853,40.0,0.3853299086505489,25.0,1.7382878665265915,4.0,0.1279545952687664,59.0,,0.0
đường bùi thế mỹ,phường bảy hiền,hồ chí minh,"Đường Bùi Thế Mỹ, Phường 10, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7846024,106.6489106,0.2903348367280776,173.0,0.7099525088779358,69.0,0.5050719831628644,35.0,0.8981569355501641,32.0,1.8476913675845403,3.0,0.216689911447672,35.0,,0.0
đường gò dầu,phường tân sơn nhì,hồ chí minh,"Đường Gò Dầu, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh (cũ)",10.7959914,106.6154058,0.4742510324456006,69.0,1.0436447950421832,12.0,1.0315280579620845,8.0,0.3460661177468943,23.0,0.6215989205018988,1.0,0.1424603741702516,39.0,,0.0
đường tô hiến thành,phường diên hồng,hồ chí minh,"Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh (cũ)",10.774043,106.6623224,0.3317810119206177,215.0,0.4632190637975396,86.0,0.6901490873327818,52.0,0.2330351162971763,57.0,0.8799376118924314,8.0,0.0942559268532896,40.0,3.9043122754164408,3.0
đường tô ngọc vân,phường thới an,hồ chí minh,"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh (cũ)",10.8653561,106.6747091,1.0725217992774458,35.0,1.9574618614988168,8.0,1.0929918867880024,5.0,1.1167526493767772,5.0,3.756311726045401,0.0,0.3797831245874638,20.0,,0.0
đường nguyễn huy lượng,phường bình thạnh,hồ chí minh,"Đường Nguyễn Huy Lượng, Phường 14, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8060056,106.6959646,0.3794630627180807,123.0,0.100952310609225,50.0,0.5710065775580956,16.0,0.1258520980565644,56.0,2.7638253675101256,1.0,0.0667909539900285,52.0,2.403813928596662,6.0
đường nguyễn xí,phường bình thạnh,hồ chí minh,"Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8145243,106.7062269,0.2202501673737321,87.0,1.5550980429283674,32.0,0.7468330873878049,13.0,0.5478025259914606,40.0,2.21783237774113,2.0,0.1727714337468706,36.0,2.281088647126971,7.0
đường tam châu,phường tam bình,hồ chí minh,"Đường Tam Châu, Phường Tam Bình, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8646889,106.74463,0.1607286984459868,47.0,0.1079660194605544,11.0,1.170755498106601,10.0,1.1427051405552078,8.0,2.7733717716475783,1.0,0.0,33.0,3.580435261686453,3.0
đường hồ học lãm,phường an lạc,hồ chí minh,"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7240905,106.6075678,0.5747938644851489,30.0,1.799016503759358,12.0,1.4423387261400278,17.0,1.2678734454764424,3.0,2.1134658149488894,1.0,0.242589893679991,28.0,,0.0
đường nguyễn văn quỳ,phường phú thuận,hồ chí minh,"Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Hồ Chí Minh (cũ)",10.7368615,106.7334478,0.0799859916335122,46.0,1.0253293631656697,17.0,1.0280218722588397,4.0,0.7002314959823946,12.0,0.7749267425907229,2.0,0.3046748936027109,15.0,,0.0
đường tôn đản,phường vĩnh hội,hồ chí minh,"Đường Tôn Đản, Phường 4, Quận 4, Hồ Chí Minh (cũ)",10.7558223,106.7053686,0.2360547937893554,104.0,0.6505481048673509,76.0,0.3070856773666843,24.0,0.0882151600202477,73.0,1.3012583070727557,17.0,0.0387249694418875,58.0,1.8627497051808448,4.0
đường bến vân đồn,phường khánh hội,hồ chí minh,"Đường Bến Vân Đồn, Phường Khánh Hội, Quận 4, Hồ Chí Minh (cũ)",10.7632041,106.6986037,0.1893203843328586,136.0,0.4521827602373815,86.0,0.1914338303823577,35.0,0.1465927601062752,88.0,0.3724392043097209,18.0,0.1126593090259439,104.0,0.8602726116609686,5.0
đường nguyễn tư giản,phường an hội tây,hồ chí minh,"Đường Nguyễn Tư Giản, Phường 12, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8332132,106.6388399,0.1800485094868158,58.0,1.8635618212033755,13.0,0.510191229424158,7.0,0.9797113935948903,14.0,3.61830155682341,0.0,0.4394888743758249,13.0,,0.0
đường phạm văn chiêu,phường thông tây hội,hồ chí minh,"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8459653,106.642616,0.0475791118475436,61.0,2.098190530321364,7.0,0.51718278355872,7.0,0.4556224677395669,9.0,3.745896882722945,0.0,0.0746602307750546,27.0,,0.0
đường nguyễn thị tú,phường bình tân,hồ chí minh,"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh (cũ)",10.8155709,106.593575,0.3826083909489679,40.0,2.6113938986998075,4.0,2.823507450650522,1.0,1.3928112882225574,1.0,2.989130837431966,1.0,0.1113342001936641,23.0,,0.0
đường dương văn dương,phường tân sơn nhì,hồ chí minh,"Đường Dương Văn Dương, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh (cũ)",10.7965409,106.6170404,0.3755698126104939,73.0,1.0042817881701305,12.0,0.9392579936065012,8.0,0.1589162073678818,24.0,0.5403836708360359,1.0,0.0859363451374714,46.0,,0.0
đường d2,phường thạnh mỹ tây,hồ chí minh,"Đường D2, Phường 25, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.809213,106.7174782,0.144977395754808,66.0,1.793185936910993,24.0,0.8925896033785121,13.0,0.6761776669835446,42.0,1.9319881985693883,4.0,0.2111169922283284,36.0,1.3334915653689938,9.0
đường cách mạng tháng 8,phường nhiêu lộc,hồ chí minh,"Đường Cách Mạng Tháng 8, Phường 11, Quận 3, Hồ Chí Minh (cũ)",10.7880529,106.6655468,0.1438531405356747,188.0,0.7635784318519235,81.0,0.6682515999275425,36.0,0.2079925351931055,47.0,1.947095068431533,8.0,0.2050687945760375,27.0,4.010812939092835,3.0
đường hương lộ 2,phường bình trị đông,hồ chí minh,"Đường Hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7676508,106.6019928,0.2958733789286912,43.0,0.378472190188446,13.0,1.2421049810350926,7.0,0.285618703175706,19.0,2.9660677701363505,1.0,0.1386646446341884,27.0,,0.0
đường đồng nai,phường hòa hưng,hồ chí minh,"Đường Đồng Nai, Phường 15, Quận 10, Hồ Chí Minh (cũ)",11.3882779,106.539419,4.657171558862401,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
đường nguyễn xí,phường bình lợi trung,hồ chí minh,"Đường Nguyễn Xí, Phường 13, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8190389,106.7038787,0.2687498708198765,71.0,1.7812162680460155,30.0,0.2045543549561523,10.0,0.3320748180496796,32.0,2.154401492049144,3.0,0.0909328641901695,35.0,2.8425737899136387,6.0
đường trương quốc dung,phường phú nhuận,hồ chí minh,"Đường Trương Quốc Dung, Phường 10, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.7947441,106.6728401,0.28789617831751124,165.0,0.3135440856087358,80.0,0.17716916963376952,25.0,0.18488287075737284,54.0,2.1698780565540328,7.0,0.22534990878054423,45.0,3.7985822441523314,4.0
đường phan văn trị,phường gò vấp,hồ chí minh,"Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8326342,106.6706778,0.4755550251163706,65.0,1.0233791303781627,21.0,1.1945103643621535,5.0,0.3977099400977586,7.0,0.4037982076293349,7.0,0.1386334418017047,44.0,,0.0
đường phan văn trị,phường hạnh thông,hồ chí minh,"Đường Phan Văn Trị, Phường 1, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8283434,106.6853231,0.1632785102205828,67.0,0.0191956734159816,25.0,0.5740017769550425,8.0,0.3792764814868653,18.0,0.6353402198196573,7.0,0.015016572982684,48.0,4.863148309706321,1.0
đường lê hồng phong,phường vườn lài,hồ chí minh,"Đường Lê Hồng Phong, Phường 10, Quận 10, Hồ Chí Minh (cũ)",10.769383,106.6736845,0.2120484583359944,215.0,0.3693118483118889,87.0,0.3275130797964922,56.0,0.4714212209577637,98.0,0.4696511716147506,17.0,0.0831853558597087,70.0,2.652282915494536,3.0
đường trần thái tông,phường tân sơn,hồ chí minh,"Đường Trần Thái Tông, Phường Tân Sơn, Quận Tân Bình, Hồ Chí Minh (cũ)",10.8213726,106.630411,0.3825946131309469,72.0,1.4777491952275046,14.0,0.5375339782438638,8.0,0.352791462328391,17.0,2.6578939137891853,1.0,0.0912497466295457,21.0,,0.0
đường man thiện,phường tăng nhơn phú,hồ chí minh,"Đường Man Thiện, Phường Tăng Nhơn Phú A, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8467324,106.7995395,0.8645837245000594,25.0,1.0377169474411765,9.0,1.291603118548033,3.0,1.8501011373551013,5.0,0.510952305333244,1.0,0.0536405337232893,22.0,1.7910203534770677,5.0
đường phùng văn cung,phường cầu kiệu,hồ chí minh,"Đường Phùng Văn Cung, Phường 7, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.8010004,106.6852093,0.0847285642381027,142.0,0.342610423081897,58.0,0.1953629829554006,19.0,0.4905759404608033,58.0,2.5156874331747585,5.0,0.2254200291309737,30.0,3.303671831651383,5.0
đường an bình,phường an đông,hồ chí minh,"Đường An Bình, Phường An Đông, Quận 5, Hồ Chí Minh (cũ)",10.7537293,106.6717053,0.2831923009421201,181.0,0.0702019024120677,82.0,0.4696415425123453,47.0,0.3319362517454098,59.0,0.4875510644684278,12.0,0.0856631026922207,86.0,3.438829985491177,3.0
đường thạnh lộc 38,phường an phú đông,hồ chí minh,"Đường Thạnh Lộc 38, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh (cũ)",10.8707752,106.6919382,1.2540965783792692,15.0,2.466052437180852,7.0,0.8876366430919204,3.0,1.728607371683417,1.0,4.656026017504752,0.0,1.0944694625304323,0.0,,0.0
đường nguyễn duy,phường chánh hưng,hồ chí minh,"Đường Nguyễn Duy, Phường 9, Quận 8, Hồ Chí Minh (cũ)",10.7437581,106.6636529,0.0708227449225327,153.0,0.4784622131313383,64.0,0.3756439044916594,43.0,0.9260907971725252,23.0,1.3318333097940087,7.0,0.163539794655714,39.0,4.802397302388573,1.0
đường khuông việt,phường tân phú,hồ chí minh,"Đường Khuông Việt, Phường Hòa Thạnh, Quận Tân Phú, Hồ Chí Minh (cũ)",10.7713553,106.6376698,0.2217732633194591,165.0,0.9084698341793253,64.0,0.4650006390819269,39.0,0.6353836593608035,30.0,2.705594139308311,1.0,0.1011468586677056,43.0,,0.0
đường thoại ngọc hầu,phường phú thạnh,hồ chí minh,"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, Hồ Chí Minh (cũ)",10.7753801,106.6222818,0.34033508347241,97.0,2.299960571057292,30.0,0.2920560544901076,20.0,0.1427955516400842,31.0,2.9410215844180443,1.0,0.1163504839971355,36.0,,0.0
đường mạc đĩnh chi,phường tân định,hồ chí minh,"Đường Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, Hồ Chí Minh (cũ)",11.0333025,106.6213314,2.5315006654904235,3.0,1.3948821195679506,1.0,3.248406294793506,0.0,,0.0,,0.0,1.102204385461861,0.0,,0.0
đường số 26,xã củ chi,hồ chí minh,"Đường số 26, Xã Tân Thông Hội, Huyện Củ Chi, Hồ Chí Minh (cũ)",10.9513185,106.5106765,1.9555718944563705,2.0,4.55690328780231,1.0,1.4574829536886436,1.0,1.0961672801932798,1.0,,0.0,0.555296453207234,5.0,,0.0
đường số 18b,phường bình trị đông,hồ chí minh,"Đường Số 18B, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7782156,106.6134859,0.6309971829799915,65.0,1.7657773887509178,20.0,0.5524941067871276,13.0,0.3412021734276846,27.0,2.5934917625650056,1.0,0.2456500886481175,21.0,,0.0
đường số 11,phường bình hưng hòa,hồ chí minh,"Đường Số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh (cũ)",10.8016001,106.603333,0.2572880252190819,53.0,1.109889381288123,7.0,2.157824096020552,4.0,1.306796531248818,8.0,1.4797925086411303,1.0,0.571138287665892,7.0,,0.0
đường đoàn thị điểm,phường cầu kiệu,hồ chí minh,"Đường Đoàn Thị Điểm, Phường 2, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.7992268,106.6814817,0.31324345408168,149.0,0.7527908883634447,66.0,0.5667954311560445,21.0,0.6268447777627384,59.0,2.3057260879086026,5.0,0.1310737386531783,40.0,3.474435254071133,5.0
hương lộ 80,phường bình tân,hồ chí minh,"Hương lộ 80, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh (cũ)",10.8182697,106.5849657,0.7810804144921502,28.0,3.59231079109633,4.0,2.6430271233048543,2.0,1.81816907155104,2.0,3.954759549309992,0.0,0.0749181993296174,25.0,,0.0
đường xô viết nghệ tĩnh,phường bình thạnh,hồ chí minh,"Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8151749,106.7153925,0.1320600462100931,62.0,2.179595633175327,21.0,1.4025050685605098,11.0,0.5202736162774874,39.0,1.537111823153571,3.0,0.3125202021852784,27.0,2.0254920914749333,8.0
đường điện biên phủ,phường bàn cờ,hồ chí minh,"Đường Điện Biên Phủ, Phường 1, Quận 3, Hồ Chí Minh (cũ)",10.7694118,106.6756579,0.139330339835196,214.0,0.5387902363838317,85.0,0.3232278118156055,55.0,0.4240080966073001,100.0,0.6789006536939436,17.0,0.0855268299580244,72.0,2.436726431743772,3.0
đường số 9,phường bình hưng hòa,hồ chí minh,"Đường Số 9, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh (cũ)",10.8002689,106.6003935,0.170902087217758,47.0,1.0660629454832256,7.0,2.4225864812147013,4.0,1.024842321041464,8.0,1.8056498908259424,1.0,0.3217984892297507,6.0,,0.0
đường số 19,phường bình hưng hòa,hồ chí minh,"Đường Số 19, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7910487,106.6084499,0.4023914732011474,63.0,0.4052254862170468,11.0,1.3713673786521396,5.0,0.7616382901331454,19.0,1.4708624310767462,1.0,0.2646794162249123,13.0,,0.0
đường trương phước phan,phường bình trị đông,hồ chí minh,"Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7655675,106.6131207,0.3555828399998952,72.0,1.0893731807987388,17.0,0.2272043357736114,17.0,0.2352944529342944,28.0,2.532434876103702,1.0,0.0147588293860244,34.0,,0.0
đường thạnh mỹ lợi,phường cát lái,hồ chí minh,"Đường Thạnh Mỹ Lợi, Phường Cát Lái, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.7717424,106.761601,0.1604524182679464,25.0,1.3832315830837711,8.0,0.6963025040933705,6.0,0.91164996446638,8.0,1.8868697970728103,1.0,0.4746902067235909,18.0,3.972381774915994,3.0
đường nguyễn thị tần,phường chánh hưng,hồ chí minh,"Đường Nguyễn Thị Tần, Phường Chánh Hưng, Quận 8, Hồ Chí Minh (cũ)",10.7481452,106.685976,0.2333022032933795,147.0,0.4539232886306898,78.0,0.1570742086898399,40.0,0.3992203734384541,76.0,1.1095106981177347,11.0,0.2360649521711124,33.0,2.838728612854485,3.0
đường phú thọ hòa,phường phú thọ hòa,hồ chí minh,"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh (cũ)",10.787491,106.6301863,0.1198012140520084,126.0,1.356444396136989,36.0,0.6384656324256779,20.0,0.2830557704790842,27.0,2.120825640702148,3.0,0.0867377739580452,48.0,,0.0
đường bàu bàng,phường tân bình,hồ chí minh,"Đường Bàu Bàng, Phường 13, Quận Tân Bình, Hồ Chí Minh (cũ)",10.8006422,106.6442051,0.1628861239886391,121.0,0.2949481868208455,37.0,0.3727672536442935,17.0,1.2692297648399324,19.0,0.9610048542814884,5.0,0.1557305110988271,41.0,,0.0
đường nguyễn văn trỗi,phường cầu kiệu,hồ chí minh,"Đường Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.7934645,106.6792467,0.0623543422503028,166.0,0.2501820395507523,80.0,0.3845289536112522,24.0,0.1904316470975083,67.0,1.907723827700928,8.0,0.0121883657781324,43.0,3.2039103205385824,5.0
đường trần xuân soạn,phường tân hưng,hồ chí minh,"Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh (cũ)",10.748108,106.696339,0.6271716012275949,119.0,0.3857184392090811,77.0,0.96960337840175,35.0,0.5172967883872686,78.0,1.5140780835918293,18.0,0.4072396731199004,36.0,2.532115709186174,3.0
đường huỳnh tấn phát,phường phú thuận,hồ chí minh,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh (cũ)",10.72997,106.7332793,0.4145124707565347,45.0,0.4937413041681406,16.0,0.3764609646590278,3.0,0.5631477465227696,13.0,1.5333213491050663,2.0,0.151544042250975,22.0,,0.0
đường đặng dung,phường tân định,hồ chí minh,"Đường Đặng Dung, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)",10.7922367,106.6889228,0.1391395729299059,149.0,0.2385296649124373,77.0,0.2864435138364059,26.0,0.1518315550821285,97.0,1.5763344201252765,13.0,0.16104227566679,40.0,2.3611976088939257,6.0
đường thái phiên,phường bình thới,hồ chí minh,"Đường Thái Phiên, Phường 8, Quận 11, Hồ Chí Minh (cũ)",10.7606287,106.646313,0.123334343326153,196.0,0.1753307281771392,73.0,0.4342258602755769,46.0,1.2009770859403817,29.0,1.2149331035983668,5.0,0.2285205450425267,63.0,,0.0
đường tân hòa đông,phường bình trị đông,hồ chí minh,"Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7694876,106.6134657,0.3181013313960401,71.0,1.2508912247743935,19.0,0.6601164219728117,13.0,0.2008008633398231,27.0,2.9674530922014712,1.0,0.1542105652672021,34.0,,0.0
đường nguyễn đình chiểu,phường tân định,hồ chí minh,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Hồ Chí Minh (cũ)",10.7872395,106.6978685,0.089129826579352,131.0,0.1841929150948728,70.0,0.5928384079868043,31.0,0.2488968976624051,109.0,1.3250072986835049,14.0,0.0381672287230396,77.0,1.294157368709722,6.0
đường vĩnh viễn,phường diên hồng,hồ chí minh,"Đường Vĩnh Viễn, Phường 8, Quận 10, Hồ Chí Minh (cũ)",10.7627192,106.6614403,0.1011107968034608,211.0,0.4485582773957841,82.0,0.3139101194431181,56.0,0.3216986046584037,41.0,0.7845154522235178,9.0,0.1493307811882895,78.0,4.08845651767173,2.0
